User-ID,ISBN,Book-Rating
23571,0345410017,10
68555,1573890170,0
2099,0440224764,8
100984,068815090X,0
28877,0449003795,0
127384,0373288484,0
190925,0451154967,0
24539,0679745653,0
149354,0679758666,5
254,0679735909,0
133567,0140061401,0
261105,2879290740,0
44788,0684871270,0
258270,0451410211,8
83467,042518286X,0
130474,1557483302,0
98391,0553584774,10
67402,0671793888,10
263460,048621799X,0
276680,0345423291,8
252846,0812517725,9
52614,0553295349,10
240235,0312185863,9
129465,0505521091,0
133567,3442054575,0
176459,0886778883,0
171031,0373030525,0
195247,0590660543,0
224349,0142000949,0
258185,0425148297,0
70999,0449908704,0
73651,0345406443,0
34736,0375760903,8
175101,0380008130,0
37950,0330301780,0
114414,0195202198,0
215784,0060928336,0
49109,0446532231,0
178818,2253033138,0
2357,0375725784,8
235842,067083663X,0
18155,1860920330,8
278418,0449143600,0
110973,0373105355,0
226341,0373026498,9
212898,0312886446,0
180348,0743466756,7
96714,9722104659,8
206567,0441627404,0
104039,3729601113,0
123460,0812548051,0
208668,0553278592,7
79323,0373652267,0
2804,059035342X,0
8890,2742705406,9
65946,051768860,0
115841,044049043X,0
155457,8423918807,10
70666,0886900921,7
258676,3548363393,6
128835,0064402657,0
196077,0747257957,0
183187,0374130264,0
160541,0747276579,0
232131,0399146431,0
60277,0486280489,0
278418,0590691929,0
26129,0394700023,0
45305,080411188X,10
240401,0786863986,0
196502,0679750789,0
231296,0553274295,10
201575,0553569619,6
98741,1859677460,0
95261,0932379796,10
32329,0380818329,7
114414,0671556657,0
229921,0446607711,8
227447,0312962452,10
183753,1863737529,0
170575,0425173631,0
262998,014015373X,8
25533,0553245619,0
241666,0446531391,8
255943,0907070728,0
11601,0671732277,0
278418,0440214114,0
257204,0445200065,0
24539,8430575456,0
234623,0786845872,0
86959,0312977026,9
218552,0553299506,0
273307,0452281903,7
93363,0310462215,0
20824,0451202341,8
84024,0380701766,0
22495,0312973063,0
50993,344243372X,0
95921,0786011041,0
19112,2744155306,0
10138,1904492355,8
135149,0451162145,0
130571,038079005X,0
60277,0020705301,0
76458,0684813637,8
152946,0452282152,8
36677,0804106304,5
208141,0878578730,0
140000,0307215423,0
124022,0971661103,9
82194,0425147622,6
133567,3453124650,0
254348,0679740104,6
261105,2070388700,0
162562,0385335881,8
264317,0375406530,0
128835,0671867032,0
176978,038070952X,6
77676,0912057467,10
153662,0061086878,8
36836,0140080813,0
231022,0553212478,0
164027,0312278586,0
253771,0523006403,0
23902,0600201058,10
189835,0679783415,5
31560,0440234743,6
157787,0590449613,0
240829,0801851963,0
166123,0886776120,0
258534,038080042X,0
55734,0345337662,9
274056,0452264464,0
165512,0718103629,0
80603,8433914545,9
52359,0812557948,6
179741,0671527037,4
148744,089480488X,0
235896,3404144376,8
277157,0060002484,0
113270,0380792745,0
228947,3404128168,0
114279,0006550789,0
3757,8476145462,7
27647,0553585495,0
158127,4770023022,0
63956,1566196353,0
37950,0812513738,0
189115,0345313860,7
246156,0373226608,7
76352,0515121746,0
238864,0552134570,0
10813,0312185863,8
189844,0719551021,6
119575,0451191013,0
266824,3453046617,3
208555,0812064194,6
199025,0375726802,0
30312,037370870X,0
220512,0345387651,0
39279,0140435123,8
30716,0843950501,0
136909,0671737600,0
27140,0394542908,10
88652,0440143543,0
191761,0966941411,10
25924,0316777730,7
179730,0812522931,9
250342,0689822804,6
113904,0553076450,0
87555,0385486804,0
253214,0316693006,0
228998,0061099341,0
109335,006017515X,7
124089,0380807610,10
9856,034538430X,0
236057,0440998050,7
26620,0812540344,0
23768,0451208234,0
132199,044900256X,0
101614,0671578529,6
129358,050552273X,0
35445,042518286X,4
87143,037312340X,0
56271,0753804964,0
11601,0967370167,7
188529,1852423382,10
198711,0445207558,0
130554,0590997289,6
252695,0373252978,8
194600,084871539X,0
194669,051513063X,0
240829,0312195516,0
27788,038079487X,8
83109,044922046X,7
16996,0385335881,0
168985,0679409424,5
383,0684177730,0
254789,0060512822,0
278418,1884628834,0
98391,0060570180,10
167243,9511172298,9
171118,0671223666,0
61028,0380731088,0
1248,0934257345,9
8864,0061092193,8
217740,044021422X,6
35859,0671027360,0
36606,0486402983,0
190925,0786889756,0
23511,0385232799,0
204946,0553293656,10
113859,0441644511,0
11676,0835606724,5
217375,0590137689,0
193750,0679428895,0
247751,0394805720,0
119575,0345452550,0
238781,0380808080,0
245963,0671898841,0
198711,0440187699,0
13273,0440220602,0
265083,1400031354,0
201323,0451160444,7
278418,0061004499,0
141518,0971880107,0
179216,0141301104,0
165758,0385247729,5
134621,2234023920,9
62891,0385503954,0
110973,0553104225,0
86243,0094731306,0
108773,0811201511,0
234451,0394534077,0
190925,0821755951,0
17950,0385324057,4
151806,3426038269,0
6242,0394221184,8
121606,1563890119,10
87555,0451525191,0
156062,2266127780,10
102196,3453021347,0
115120,0671795554,0
237900,3545321991,0
94853,0552147192,9
266753,0446400580,8
242083,0553564684,7
127429,0375700757,0
87141,0884046818,0
226545,0671026259,0
95781,0805055614,7
248295,0553213113,0
81848,1572971835,0
129716,1852424311,10
274056,0553263900,0
7105,0670914061,0
229551,1551669463,0
138844,0806957247,7
168245,0446610399,7
188303,0889995621,10
162639,0684841177,9
230522,0671536613,0
72056,8801019009,7
254,006000438X,0
172145,006091484X,5
164418,0373871791,9
19681,0312979495,0
20904,0553298178,0
277662,0385502621,0
164828,073941495X,8
191187,0465014836,0
240219,0553575406,8
127233,0310411610,0
254450,0142004235,0
251613,0843131381,0
274898,0151008116,8
204167,084394868X,0
86368,0312278586,0
224764,0425137562,0
98391,0440237475,9
57234,1560252006,8
208451,0679403612,9
200422,067100042X,10
110440,1400031354,0
152942,0452282152,8
245963,037302763X,0
215988,0425168298,0
11657,0671721100,6
85993,0440203430,0
153563,0440209358,0
8936,0373194447,0
251394,0807063576,0
25131,0787116858,8
189541,0679742018,6
128835,0812580370,9
180876,0671683993,6
11676,0812540379,4
105979,0380973847,10
98391,0312979088,9
138202,0312958455,0
65665,0751518042,0
219272,1400033543,0
263500,0440241073,0
51913,1573225665,9
123956,3257225725,7
224045,3933096332,6
85656,0451120094,0
114544,0425122123,8
24392,3442237335,0
23997,0307105318,10
123257,0440219450,8
155450,0345446666,8
26525,0971880107,0
29654,0440234743,0
149511,0385484518,0
35859,0670886327,0
130474,0373243286,0
255979,3426602903,0
172742,0380701049,0
154182,0451407946,0
125474,0140293442,0
129883,0375700757,8
244607,0060195886,0
238545,051754489X,0
165713,0399141383,0
76499,014034294X,10
245989,0767902041,9
13867,2290331341,7
242824,0373254008,0
233911,0345380517,0
211426,0394752996,0
93147,0717121569,0
107921,1576600734,5
198711,1558820051,0
216012,1583142924,8
94951,0812539370,10
85772,848190323X,3
204864,0062730894,0
264657,0671657151,10
250962,0385491034,9
72214,0425184943,0
2013,8590368130,9
87555,0553377884,0
74328,0425185478,0
89307,0373169930,8
195572,0399149244,0
73336,0060163704,8
31315,0060988649,0
138441,0788795007,0
153361,0671417851,0
252007,3442439736,0
55548,0446605239,0
135045,0142000604,0
193168,1862300526,0
128362,0465045405,4
208622,0689312024,0
95173,0385504209,0
182781,0671793535,0
11676,0452283914,7
63644,1857231384,9
178130,0425119653,0
69355,0590059971,0
148586,0345440064,0
21364,0679755756,8
212645,0316666343,0
174791,0874067715,0
246318,044921804X,7
261037,0435146882,0
95359,0385507593,8
20448,0671880438,0
268110,0451205448,0
148688,0451204530,6
102967,0440224780,0
187520,0450411435,0
227072,0440901588,8
76352,0425122123,0
95359,0373030924,0
74026,055313101X,5
263078,0345346491,10
31010,0609610597,0
30072,059048351X,0
115120,155661327X,0
187410,1561707244,0
36416,3453131452,0
107453,0671028022,0
50859,1586630687,8
204946,0460879014,0
198711,0440840805,0
225986,0099285231,0
135149,0515115223,0
16795,055329170X,0
149484,0553271636,0
116676,0671622382,0
100195,902820833X,8
161041,0060927208,7
242824,0373245475,0
254127,0446612545,0
209156,1573229083,0
54453,0446602116,0
181200,0671679473,0
250101,0440234743,9
235543,0439136369,9
41700,3453147596,0
236948,0176155483,8
269566,0449003795,0
136252,0425163016,0
15828,8804379901,0
56399,0971024936,10
155580,0670891770,0
198711,0380727234,0
50568,9782253147930,0
184532,0762404000,9
7283,0743418174,8
245963,0451159187,0
245963,037325475X,0
73394,0843952962,0
153662,0373104634,9
87964,0688163408,7
79186,0373226640,0
196502,0688518133,0
19303,0553575953,5
16183,0553274295,0
131402,0330281291,1
50206,0440206685,0
208141,0836217799,0
129074,0380725118,0
22625,0099771519,10
123981,0312908784,0
138441,0441003257,0
265313,0812509250,0
11676,3517008796,0
269993,1576831027,10
225232,0140032177,7
191575,0770421318,10
235105,0590934899,0
229767,0809228777,0
204090,0670811785,0
175510,378571534,0
83707,0380699737,0
51566,0505522659,0
245287,0304347884,0
222970,074342297X,0
26544,0786863498,0
278418,0137691344,0
219830,0345353749,0
98686,0553578693,0
130456,0061097861,9
178890,8408002511,8
235105,158574347X,0
114544,0316601950,6
55339,3442442354,5
139934,0877958890,9
215225,3596214572,0
118587,0385722435,0
72523,0373287623,0
57725,0345443284,0
140087,8523000240,0
11676,1590521986,10
207349,084395020X,0
240568,0812544412,0
243058,0060934700,0
108047,8880571389,6
269566,042510107X,0
6543,060980877X,0
160393,0553344862,0
129851,0806514353,0
217375,0758203330,0
101209,0671510479,0
104880,0451451538,0
173415,0553211404,10
110973,0195151178,0
217375,0060176164,0
37974,0743225325,0
225938,0060935464,10
55734,0380768798,0
137672,9174480049,0
101305,0425171892,0
182993,0590424041,6
160541,0745165605,0
154568,0671692712,0
76942,0446364193,0
153662,0307987566,8
107951,3898531007,0
227146,0140019138,8
117873,0399150838,9
186728,067103930X,0
182442,0435905406,0
175886,0380785757,0
257204,0671735551,10
242824,0312962568,0
192257,1570622280,8
58660,0394736788,3
209147,0394604350,0
232314,0140258221,10
203567,8845408620,8
238096,0446610178,6
67992,1873226624,0
159732,0553236245,9
223326,0316666343,8
56399,0595209238,10
91342,0373097727,0
270400,0826409121,8
248669,0399136150,0
59172,0613336070,10
194689,039913879X,0
159033,0075570351,0
179978,0525448241,10
67358,0451452860,5
160415,3446204369,0
142697,157320682,0
231251,0440225701,8
265646,9780099189619,7
58086,884620011X,8
36568,042517140X,0
238179,0446608602,0
227447,0964483807,0
39928,0385293925,0
260609,0060171928,8
117873,0812968875,0
171251,0679431403,0
172030,0505524929,8
200607,0140122087,0
119281,0025252410,0
81459,1558172629,0
212898,0570036070,0
69697,037361277X,0
181687,0451176464,0
31355,0671042572,5
113270,0679432965,10
28204,0736656928,0
264284,0316313203,0
110496,0449217264,7
56399,0916732355,10
166596,0553247913,0
104939,0451205456,2
16637,0534526241,0
158572,0679891927,4
111190,0451409361,5
200631,0140385355,0
11676,044024126X,6
24949,0060652926,0
246207,8807813572,0
245963,156987087X,0
191523,0345453816,0
79009,0460873113,0
234623,0373483880,0
93363,0060928336,0
170742,0440110653,0
31785,0786813369,10
88733,0380755467,0
37034,8878248932,6
238526,0060976845,0
141430,0575400048,8
174157,0767914767,7
113030,0060955430,10
265313,0345428307,0
46398,0553284789,7
86189,0446530522,0
264321,0886778395,0
198711,051512463X,0
96448,0590394665,0
203075,0590353403,10
164828,0373168330,0
161250,0440220602,10
28492,1853260622,4
85495,0449006344,0
228764,0843951443,8
177186,0440176484,5
209373,0345368622,0
228998,0671875094,0
108243,043935806X,10
182645,3407787731,8
33974,0684127822,0
143837,0140251820,0
191014,0440503744,10
36541,0870114573,0
244627,0345450051,9
87712,0440227259,7
41781,0312957572,0
70703,0753810662,9
244627,0345384350,8
196738,0812510135,0
84880,0440218535,0
52584,0671481126,0
245827,0786867396,0
130474,0804111154,0
87141,0312973055,0
107301,1865088781,0
171118,0586085335,0
25981,0590410474,0
180651,0842329145,0
271317,357020314X,0
217641,0060178213,0
184299,0395945151,0
47128,0670894184,10
269648,0060505850,0
115692,0893757896,6
200674,0786000848,0
69982,0670835382,0
38048,8402082912,7
211137,0262531526,4
64015,0373707770,0
206026,031228098X,5
209756,0061081752,0
45248,0786867647,0
268657,0671738224,4
266866,0744568838,8
93691,0140296301,10
225199,0226118649,0
56447,0345388232,0
102227,3453043979,0
230522,0316724432,5
101209,1558745041,5
125692,0380632977,0
69355,0345443284,0
153718,0671038184,0
162259,904500195,2
153662,1592869165,9
36609,0060564644,0
41757,1896015018,0
56447,0671554271,0
249072,0070212570,10
93769,037387216X,0
30746,0671534742,0
266842,0380820064,5
60263,0441715923,10
140087,9722900315,0
241198,335102357X,9
232131,0525482318,0
52011,0345369351,8
183509,0312301774,9
113602,006109286X,9
154529,0066214122,9
182086,0380805693,0
189334,1551521377,0
60787,0877016402,9
77940,0307100383,0
212965,038549274X,0
127794,0449003299,0
72028,1557042128,5
245827,0590453661,5
218199,1551667398,0
109901,0836230639,0
86247,0375759093,8
211344,067102423X,0
55490,0345404769,5
153662,0380817632,0
210746,0766607127,9
138529,0786869011,8
278418,0380702843,0
98760,0515133639,10
256167,059035342X,0
166596,0671526723,0
50321,8439596448,10
125203,0316926345,0
226545,0373245548,0
48046,0064472833,0
225595,0385480016,10
35859,0515099325,0
8680,0449243141,5
133417,9034401901,0
23902,0517597209,8
138245,1931696608,10
173131,1576833275,9
95359,0609601288,6
20971,0590423541,0
129716,0140240187,0
49144,8422638819,8
198711,043935806X,4
225986,0575074957,0
150979,0064440931,8
165232,0060001801,0
218552,0374527229,6
95393,0786868716,7
271284,0671727419,0
29915,1583143556,0
138603,0060176806,5
192092,904140452X,6
240490,0671867172,0
228189,0670891932,9
247444,0385479565,8
72296,0785804668,0
214920,8497592522,0
35859,0804108536,0
86136,0515136247,5
199167,229004976X,9
90232,2253147648,8
245864,0451186362,0
174304,014043092X,0
190708,0964963582,9
214443,2266072242,0
262607,0345428544,9
183046,0380784491,0
168438,1558745017,0
60977,0446609439,0
254465,0515120448,0
257204,051512463X,0
114865,0752903551,0
134948,0671501879,0
183187,0805016775,0
187624,0671730517,0
108405,0451201558,0
212216,0440214424,0
17761,0380711532,0
242006,0821772422,0
62475,0064400557,10
35859,0142001686,0
35859,0671465414,0
170575,0515110973,0
144910,0395245109,0
214244,0140620109,0
18250,0828103054,0
43163,0140067477,5
256618,0446604844,3
73127,0007121326,0
83314,3442724554,0
82893,055334577X,0
78783,0312963211,0
242824,0515114693,0
38802,0380732688,0
225986,0340219408,0
261988,0747254591,0
23902,0552121401,8
179843,0451209540,0
181071,8807700786,4
45184,0060090383,8
269566,0380715929,0
104422,0445406488,0
142524,0395718163,0
200674,0373161425,0
212898,0061008532,0
166596,0471642819,0
240144,0060982047,0
131825,0684819066,8
153662,0451203615,0
84716,0553255924,0
6703,8439588968,0
240829,0440206251,0
11676,0434011975,0
147847,0553298534,5
26847,0380973464,0
189973,0590205595,0
243585,0786889837,0
225453,0007122039,0
121606,0385264720,0
210597,0316776963,9
76352,0553258990,0
28204,0553273310,0
249058,0394839161,0
101209,0061082287,0
76319,0375707972,0
34597,0440447674,10
174148,0394545370,8
145516,8571648379,9
140005,0671865412,0
129806,0440204399,5
193565,9500718413,0
68422,0349113467,6
228313,0749719273,9
240568,0872167704,0
57171,0812548108,0
6543,0140088393,0
227851,0451149602,0
88248,086547642X,5
140756,0140181555,7
85314,3442443806,0
98647,0446603716,7
144619,0886772915,0
175886,0006171915,0
39889,2092822160,4
217740,8423307247,5
42914,055321313X,9
12538,0385421982,0
35859,0671035282,0
172760,0061053295,0
7958,0836217810,10
38781,0373291817,0
264637,0399148876,0
151806,0307215296,0
172888,2869596103,10
55487,0446610038,7
119248,0671550772,0
98391,0441009972,9
131837,1879371111,8
128045,0375501347,0
61668,0812524942,0
205473,078790080X,0
110110,019283374X,10
179624,503002042X,7
153980,1844262553,9
207782,0451162331,8
180957,0333352726,0
115839,0099422042,0
273857,0553239317,0
66255,2080700235,7
275970,0345422953,0
224349,0064407675,0
23288,0440773504,10
207563,0452284546,0
164426,0394711262,7
48595,0140094296,0
30906,0140132708,9
256103,0345353730,8
247752,0446606189,0
109955,0060188200,0
66878,0380730774,0
168129,2266023039,10
139586,0140183523,0
209321,0670031666,0
154529,0312973705,8
162639,067101420X,0
106434,0517132044,5
88729,0451184718,0
52175,0140119906,0
240401,0809070944,5
15408,1558747478,0
30560,0446394521,5
270838,0060009225,10
187937,0449005658,0
30511,0900847964,8
249695,0316782505,8
101449,9070506041,7
203017,0965657116,6
257204,0671578057,0
38665,0871136791,9
274308,0671692127,0
204864,0679407790,0
88793,0609600672,9
232131,0140116168,0
253580,0743211375,0
229498,1570627193,7
202182,0684824566,0
273770,0805424385,0
240035,0425098605,0
104939,0446523615,0
109403,044166251X,8
11676,0385195206,10
69389,0385308485,8
180586,0802784666,0
274338,0446936758,0
266007,8439702469,0
269473,0446609145,8
129851,0060965053,0
53281,0971880107,0
9289,0373259204,8
166123,0061059773,0
131099,0330300822,0
114368,0553217461,5
200674,0446363251,0
8284,006000925X,0
5351,0330253565,7
125774,0821712926,0
146175,039914787X,0
62891,1558500189,7
110483,0821772643,0
129358,0373835132,0
76352,0451162145,0
129074,0425174018,0
258884,0425151867,8
225989,006109868X,0
107882,0811825558,0
32337,0740721909,7
188951,0064472914,0
236283,0380794810,0
39281,0671210742,0
153662,1551667479,0
60337,0380603926,9
66255,2253171727,0
3167,0425037827,0
21014,0553344862,7
101422,0440223571,7
246036,0060392452,2
49771,0380731851,7
27650,0307020460,0
21231,0553265520,0
125519,0312315228,0
113817,0141000856,0
150960,0373115083,5
197000,0060915412,0
12824,1591821088,0
225989,0553204564,0
78783,080410753X,0
247752,0440214041,0
16795,0786867787,0
53418,0553258001,8
234765,0446671991,0
187801,074323605X,8
209272,0441172695,9
274061,0440228158,0
170513,0070237565,0
35050,0877477892,0
170518,0804119317,0
11676,0385722192,8
15957,0006544614,0
76748,8430600639,7
164061,0553569910,0
278418,1577592174,0
36817,0451156609,5
248464,0060177241,0
48975,0425183750,0
83239,1550416987,10
183,1351394403,8
52807,8873122933,0
135170,0373033443,0
234948,0553299247,0
101851,0916211428,8
133167,8467201177,9
30810,3455051553,10
250459,006001203X,0
129358,0312977557,0
220240,0553344463,9
136927,0399501487,8
234765,1573226882,0
64537,006092926X,0
146113,1576736997,0
141601,2070392783,9
12828,0099264641,0
160541,0451165551,8
212898,0330284673,0
96771,0440224861,0
123649,0060917016,7
76352,0060808802,0
124617,2895400644,0
171519,8872265525,0
14958,8420442410,0
87712,0590477390,0
225986,0140281436,0
140826,3417240603,0
16966,0373703260,0
16795,0684849739,9
115754,044900483X,4
278418,1561792594,0
54282,0751535818,0
94923,0886775752,0
170595,0425121046,0
198711,0590442449,0
265115,0307061000,0
107021,0312983271,0
202073,0671759310,8
100256,0842338489,6
16538,0345353145,9
30756,0767905180,9
147847,0590315668,5
146175,067100042X,0
165308,0439136369,0
36110,3257224451,0
150968,0380729768,0
257450,0375422013,0
215930,0746005121,6
148028,038572179X,0
25981,0316808946,0
33862,0446525243,7
108155,1556610866,0
126604,0452274427,7
153344,0888501226,0
145449,0385065396,10
5483,0515135062,0
114865,0751508497,0
155027,0385233132,0
171970,1888173459,4
7346,0440154138,7
277787,0440995779,0
69971,0345322401,0
194514,0805010858,0
105795,8422674769,8
232831,015601226X,6
171118,0312979584,0
261160,848998672X,6
62895,0330489461,7
173481,0373201311,0
189678,0805019669,0
41602,0440122090,0
212898,0373705956,0
202711,0399135790,8
185233,0590568892,0
102967,0689843186,0
250477,0061059897,0
130705,0060012781,9
60114,0385233655,5
96679,0671855611,0
81378,3596122279,5
232945,0451181468,0
7346,0804106304,9
15408,0385323638,0
161448,0345433106,0
36606,1583331336,0
10030,0020199600,8
251613,0312020724,0
126803,0671027387,0
231237,1570649693,0
42718,0806913975,10
233867,0439139600,9
175886,0373055323,0
224138,0670878103,0
85656,0843931779,0
51986,0345435257,10
241268,8401341671,8
78973,0751517720,7
183196,074343434X,9
245827,0395083656,0
278418,0373270860,0
206534,067151699X,9
11676,1592860478,0
235842,0880885947,0
224581,2876786478,10
58151,157748326,10
142524,0156007665,0
126736,0451186591,0
127429,0061030864,0
213531,0451405609,9
157655,1585672939,4
60244,034543319X,0
213316,0449210685,0
267635,0515123293,8
110973,0671867024,0
209875,0812522494,8
265115,0064405788,0
144531,0767907817,8
113904,074343627X,0
131675,9027413045,0
76259,0253203171,5
35480,1853260126,0
207825,0590453661,5
185176,0553094416,8
180909,8806126199,0
105517,0684842319,8
248718,034543434X,3
167925,0006530400,0
55408,0553579606,0
220688,0739443321,0
238450,0340685964,5
93047,0156528207,0
30711,0385335881,8
225595,038072541X,0
72451,0708827372,8
190925,0821742671,0
278026,0671013939,0
233917,0373790945,0
159817,1902618300,0
38005,0316316962,0
169233,0842342710,0
252848,0446602450,0
216071,0373871651,0
94347,0688023983,0
278418,0515128023,0
16795,0689716672,0
79215,0440122147,10
79246,0352305312,0
157273,0445406518,0
171818,0374172897,0
187606,0375823840,0
161443,0345362721,0
201526,0061054577,0
67840,0380711214,0
261037,0575056355,8
241513,0345409671,5
171118,0062507168,0
230522,0679737456,0
66797,089526403X,1
145641,0770109098,0
141901,0684832291,9
212898,0553265687,0
261829,0761508597,0
241214,0425102416,0
231210,0373220227,0
89014,0451526341,10
35859,0385335490,0
185233,0451170113,0
142926,0140291806,7
123883,0026258102,5
52002,0515135062,0
104948,0446310786,10
200245,0312876513,6
205999,0552770876,0
31315,080411918X,0
145449,0440129265,0
247852,155850639X,10
102967,1551664666,0
194676,0515124214,6
224121,0316644374,8
11676,8846200853,5
135902,0572024185,0
41604,0553117467,10
249894,1570980160,6
189139,0886771439,5
189835,044503128X,5
76352,0671706063,0
42093,0140039341,0
172742,0394570537,0
274061,0373270402,0
203441,0671041789,10
114216,0553294393,8
57255,0671019295,5
201017,0553281798,0
112001,0373710259,0
211426,0441102670,0
117450,0936839856,0
206695,0446607193,0
235105,0899545807,0
233818,042516098X,0
216892,0297645722,0
170947,0373288689,4
19711,0345384369,8
129074,0380705729,9
58363,0873920104,0
175886,0074703153,0
198711,08120470273,0
166596,0373833237,0
206865,2251490922,0
108005,0385337639,7
22022,0812694333,4
232131,0684717999,0
176015,0312290454,8
223326,0399206868,0
111745,1582343586,7
266867,1841191582,8
23902,0723216193,6
109030,0007108265,8
28204,0883650215,0
187145,0446519774,0
120548,000000000,6
171765,0312265840,0
32086,0380712350,0
227447,0345377656,0
248718,0451821653,3
35859,0316110876,9
72470,0843930772,0
21011,0375422412,8
73681,0765343436,10
238557,0451197860,0
28634,0440221471,10
38158,0553581554,0
257204,0886775582,0
234721,0380802090,0
170572,0312958706,7
213350,0312867077,0
92547,0440484332,9
135776,0345433785,0
103336,0060928336,7
66385,0743475488,0
76301,0689865414,8
97679,0060907002,9
84900,0395939151,6
172422,0310425220,0
54828,3746611407,8
85757,0553380168,0
27781,1577193563,0
245827,0061099813,0
88677,0553582925,8
208671,0312964544,0
12578,0374202281,6
164096,0582351499,7
44728,0440207622,0
265115,0312969422,0
94347,0670805149,8
212645,0380789590,0
56856,0316089699,0
180558,8879721046,0
57857,0345300203,0
172030,0373075359,0
121166,0871137534,0
205980,1573241725,0
70541,0060932139,7
134837,0140621288,0
208064,0064403688,8
242409,014009363X,0
20115,0312283962,0
238222,0451152190,10
75860,0440241537,0
135999,0679446486,6
198711,078684101X,0
171118,158574154X,0
114865,1857780167,8
131441,250039394,10
120992,0552149519,0
101209,082176690,0
220833,8429746358,0
69056,0517885301,10
115929,0373710968,9
76942,0451135091,0
123746,887684385X,0
82123,0060976845,0
176214,0446611913,8
55187,0140254544,0
278418,1854710362,0
21406,0312195516,6
204359,0804109303,0
224646,0679735909,0
50628,9724121771,5
64041,8481304689,9
39106,1557731039,0
208555,1572492392,7
88652,0385503490,9
156467,0553133160,10
99906,8424675010,0
76499,039566957X,10
204864,0765306395,0
173415,0312195516,0
160557,0446605336,8
65208,0375411089,0
163102,0446610968,7
98391,0505525127,8
11676,0385=426151,9
115120,055357230X,0
260093,059045367X,0
198177,0345302575,9
242465,0688099920,10
271284,0553295071,0
274423,0671519018,7
184299,0449217205,0
276912,1852422580,0
11676,8422636123,0
235105,0553282123,0
157247,057507390X,1
229478,0195065433,8
70222,0140018956,0
25919,0743467523,9
192895,9706516190,0
264031,0553569910,0
129617,3453096444,0
25359,0883681056,9
227814,0425175405,0
93363,0345303067,0
66483,0747532745,9
237144,0380819635,8
192185,0312262396,9
125039,0446515078,7
257204,1560761555,0
86947,0442207174,10
113579,0061012513,9
256114,2070378411,10
232211,1573181544,0
113568,0394551419,0
87141,0452279690,0
134483,0671694049,8
56856,0425177173,0
196502,0316284955,0
36606,4845705567,10
153621,8486734096,0
114368,0064404781,5
28076,0373706154,5
10314,0843108118,5
153662,0590899813,0
180348,0515132764,7
163698,0812093305,0
73464,3453023099,0
148559,0809229374,8
250342,0375808175,9
136252,0061013412,0
16795,1564265552,0
212945,0679740619,0
52584,084994287X,0
46909,188259312X,0
507,0060575808,0
162639,0849943426,0
171118,0609606824,0
102389,0446610038,0
196047,0670892742,0
62862,0671027360,8
140013,0006550789,0
95359,0517555778,0
35859,0671883429,0
88693,0380820706,0
264996,0838478433,6
269566,0515090212,0
6575,0156006197,0
27553,8496200914,0
231210,0316724440,0
232131,0380580403,0
25466,2.02.020116.X,0
231210,0312305664,10
274772,0786806931,9
12982,0821769839,0
240035,0451163966,0
205383,1853260622,0
16634,0452269571,0
48355,0441652417,7
129617,3821830298,6
198412,0689817851,10
35836,0380731851,3
94923,0373218486,0
62257,0590407783,7
152249,0812036034,0
257161,0671707175,0
275970,0345457684,0
16795,1561675679,0
57449,0747520372,0
151139,0786868058,8
27949,078580871X,10
82893,0671501283,0
101209,0746022751,0
23237,3442426707,7
118228,068484267X,0
36327,1576738582,0
24921,0743211383,0
106173,883390976X,10
210485,0345351525,7
223814,0747558213,7
11601,1558211853,0
212898,0590313584,0
60277,0486406601,0
51365,0316666343,0
127429,0590450700,0
95359,0440213185,6
175886,0140312609,0
171118,0821753452,0
60244,031213441X,0
251422,0553579002,0
100903,006109921X,6
100561,0743410653,0
256407,0425169820,0
243077,0345466632,0
245188,0061059889,0
192093,0140309241,0
245827,0812544439,0
262040,9780446672214,7
247423,0142001740,0
83880,3404148428,0
229501,8433920847,6
212898,0099458101,0
146175,0375706062,0
19711,0937552143,0
7158,0553298186,0
78973,0836217616,9
76942,0449002632,8
147827,8466304045,9
132836,0515107867,10
156150,0813521548,0
36480,8088933455,0
70585,9175662477,0
209756,006008166X,0
203312,0440415365,0
174791,0060264314,0
274061,0373257821,0
270713,0743200268,0
89192,0552149020,9
225986,0224018558,6
28884,0553289721,0
76223,0880381736,9
278418,0376024658,0
131046,0373114893,0
246156,0330400967,8
80826,0451524780,8
139467,0802114997,0
232266,006091341X,0
127429,0151002290,0
28204,055309999X,0
122429,0679854088,0
76352,0440159210,0
171118,0671475479,0
147451,0440862310,7
81492,0807062146,0
173481,0373245246,0
272225,0571197272,0
205417,0441172717,7
265595,1843531070,8
239584,0385335512,0
192176,0380002930,0
81064,084394739X,0
187256,0446610178,0
12657,3436014788,6
113519,0465092470,0
175003,0440223806,0
69697,0446610550,0
257204,0886774667,0
76818,0671001795,0
269566,0312050992,0
113140,0425109720,0
243077,0441004326,0
29526,0345435168,9
11601,0345362500,0
98391,0743418409,8
127233,006254506X,0
231393,0380014300,8
26544,0446357405,0
48970,0571200222,5
211041,0060502258,9
172030,0452010934,0
275746,0743451935,5
146348,0871136791,0
180707,0708860737,0
128208,0446600342,0
143175,0671576321,7
23902,0146000439,9
223386,2290315435,7
203058,0932813860,0
149011,0684848066,0
235105,0449221482,0
178748,1564025276,9
166596,044921849X,0
246655,0373030584,0
198711,002042762X,0
88652,0671808435,0
226341,0553550314,8
44727,1588370011,7
84880,0971880107,0
255222,0380728222,8
206415,8495575000,0
